customer_id,tenure_months,recency_days,purchase_frequency_90d,avg_ticket,support_tickets_90d,payment_delay_days,failed_payments_90d,login_days_30d,usage_ratio,nps_score,satisfaction_score,plan_value,plan_type,contract_type,payment_method,region,churn
1007,55.4,73,12,981.42,1,6,1,29,0.788,1,1,280.68,basico,anual,boleto,norte,0
1008,19.8,77,3,102.46,1,29,3,7,0.245,1,2,378.68,premium,mensal,boleto,centro-oeste,1
1009,43.8,116,18,41.5,7,23,0,6,0.529,8,4,210.21,padrao,anual,debito,nordeste,1
1010,28.2,86,0,652.82,4,22,2,1,0.714,7,3,357.34,padrao,mensal,boleto,norte,1
1011,39.9,4,13,125.39,6,10,1,25,0.353,0,3,199.72,basico,mensal,boleto,sudeste,0
1012,36.4,68,8,1172.79,5,3,0,24,0.44,7,3,211.84,basico,mensal,cartao,sudeste,0
1013,28.9,89,13,46.38,3,12,2,12,0.718,10,3,267.76,premium,anual,boleto,sudeste,0
1014,57.1,60,15,873.05,4,24,2,26,0.227,8,4,117.62,basico,mensal,cartao,centro-oeste,1
1015,21.2,52,13,322.33,5,17,3,19,0.526,3,1,118.15,basico,anual,boleto,sul,0
1016,11.5,97,13,1162.36,1,19,2,29,0.21,3,3,223.44,padrao,anual,cartao,norte,0
1017,41.0,73,16,482.59,3,23,1,27,0.003,8,2,64.6,padrao,mensal,cartao,norte,0
1018,50.9,82,14,71.65,5,10,3,28,0.69,4,4,125.1,basico,mensal,pix,sudeste,0
1019,3.4,56,16,71.25,0,1,0,11,0.707,8,1,325.53,basico,mensal,boleto,sudeste,0
1020,27.5,34,8,681.91,0,26,2,19,0.996,10,1,206.84,padrao,mensal,pix,norte,0
1021,53.7,62,4,1184.59,1,18,3,5,0.181,4,3,49.48,premium,anual,pix,norte,0
1022,45.2,115,4,1176.54,4,16,0,26,0.74,6,3,61.77,padrao,mensal,pix,nordeste,0
1023,59.5,72,12,431.24,1,17,3,9,0.948,5,3,370.93,padrao,mensal,boleto,sul,0
1024,32.4,85,10,599.94,3,25,0,13,0.645,5,5,384.32,basico,mensal,boleto,nordeste,0
1025,39.9,15,1,156.53,1,23,1,17,0.963,0,4,270.7,padrao,mensal,boleto,norte,0
1026,18.8,118,4,645.73,2,20,1,23,0.994,10,2,106.48,padrao,mensal,debito,sudeste,0
1027,56.9,30,19,735.65,0,23,0,21,0.802,5,4,172.41,padrao,mensal,boleto,sudeste,0
1028,22.6,116,14,331.23,6,8,2,28,0.999,2,3,149.87,padrao,mensal,debito,sul,0
1029,44.6,54,15,750.05,3,21,1,21,0.626,6,2,322.56,basico,mensal,debito,sudeste,0
1030,24.8,110,3,1083.64,1,29,2,23,0.497,4,1,233.25,basico,anual,pix,sudeste,0
1031,34.1,107,1,41.11,4,7,1,17,0.918,9,1,320.58,padrao,mensal,debito,nordeste,0
1032,43.5,90,5,305.56,7,17,2,12,0.831,8,2,169.68,basico,mensal,pix,centro-oeste,1
1033,31.0,110,17,283.51,6,20,3,27,0.11,4,5,352.92,padrao,mensal,debito,norte,0
1034,54.5,73,10,183.71,7,15,2,11,0.303,7,3,194.4,padrao,anual,debito,sul,1
1035,25.7,102,15,232.68,3,29,0,18,0.261,0,3,190.15,basico,mensal,pix,nordeste,0
1036,39.2,21,9,766.06,2,12,1,8,0.855,10,2,215.98,padrao,mensal,pix,nordeste,0
1037,21.2,9,9,159.13,2,6,1,14,0.233,5,2,252.95,padrao,mensal,debito,sul,0
1038,25.1,65,12,896.7,2,4,0,11,0.304,7,4,361.78,premium,mensal,cartao,centro-oeste,0
1039,27.0,97,19,1068.95,7,25,0,7,0.519,7,1,204.69,basico,anual,debito,centro-oeste,1
1040,8.4,92,8,1114.84,1,20,0,24,0.076,3,4,374.75,basico,anual,pix,centro-oeste,0
1041,6.4,63,11,805.8,6,17,3,23,0.961,7,5,181.62,basico,mensal,cartao,nordeste,1
1042,40.4,62,18,268.98,7,12,1,21,0.491,4,5,156.75,basico,anual,cartao,norte,0
1043,39.7,73,7,138.94,6,12,3,2,0.19,7,2,146.12,padrao,mensal,debito,norte,0
1044,40.1,104,16,309.15,5,28,2,7,0.271,0,5,47.51,basico,mensal,debito,norte,1
1045,2.2,101,10,1155.87,6,20,2,6,0.798,1,2,345.59,basico,mensal,pix,sudeste,0
1046,20.3,14,17,1156.32,0,28,3,21,0.634,10,2,68.42,premium,mensal,pix,centro-oeste,0
1047,12.7,71,9,483.03,6,24,2,26,0.465,8,2,160.26,basico,anual,debito,centro-oeste,1
1048,46.9,46,12,417.92,4,23,0,11,0.332,1,1,130.06,basico,mensal,debito,norte,0
1049,51.8,96,6,631.61,7,16,1,9,0.901,2,2,307.9,premium,mensal,debito,nordeste,1
1050,15.6,61,12,378.36,0,7,2,16,0.773,6,5,375.63,padrao,anual,cartao,nordeste,1
1051,40.4,118,6,1176.41,7,19,0,29,0.718,0,4,333.92,basico,mensal,debito,sul,0
1052,8.6,52,12,296.62,4,21,0,11,0.446,4,2,155.1,premium,mensal,pix,sudeste,0
1053,17.2,81,15,468.21,0,15,0,8,0.981,3,2,203.97,padrao,mensal,debito,centro-oeste,1
1054,9.2,13,8,538.07,4,0,2,15,0.71,1,2,128.83,basico,anual,pix,sul,0
1055,17.7,111,8,185.07,0,28,1,27,0.424,3,1,372.53,basico,anual,pix,sul,1
1056,40.8,19,6,484.08,0,24,0,21,0.961,3,1,82.65,premium,mensal,debito,nordeste,0
1057,54.7,46,14,1033.81,4,10,2,15,0.896,0,5,382.6,basico,mensal,cartao,norte,0
1058,12.9,100,11,202.82,6,14,2,21,0.74,6,4,332.82,padrao,mensal,debito,sul,0
1059,33.0,116,10,717.47,0,3,2,0,0.767,2,4,296.07,basico,anual,boleto,sul,0
1060,42.4,58,0,511.7,2,28,0,22,0.424,0,2,318.54,basico,mensal,cartao,sul,0
1061,57.2,58,2,237.82,3,6,3,2,0.507,0,5,162.06,premium,mensal,pix,sul,0
1062,37.0,6,0,54.31,4,11,0,11,0.192,10,1,146.42,premium,mensal,debito,sudeste,0
1063,16.1,117,17,357.08,0,12,2,10,0.595,1,5,177.21,basico,mensal,cartao,sul,0
1064,37.9,2,17,111.72,5,7,2,20,0.37,10,3,105.28,basico,mensal,debito,nordeste,0
1065,19.9,4,1,477.05,3,19,0,7,0.347,1,2,308.59,padrao,anual,boleto,nordeste,0
1066,58.6,57,0,979.84,7,29,1,7,0.948,0,4,210.92,padrao,anual,debito,sul,1
1067,24.6,1,15,874.83,2,25,0,26,0.165,6,3,358.79,basico,mensal,cartao,centro-oeste,0
1068,41.4,20,10,1138.97,3,15,1,14,0.83,9,2,356.12,basico,anual,pix,sul,0
1069,2.4,75,6,535.34,0,3,2,22,0.281,0,4,96.01,premium,mensal,pix,centro-oeste,0
1070,24.6,84,12,861.05,7,25,1,17,0.029,3,4,118.67,basico,anual,debito,norte,0
1071,52.6,36,4,811.8,6,7,2,18,0.04,8,4,187.73,basico,anual,boleto,norte,0
1072,37.0,95,3,291.77,2,27,3,20,0.429,0,3,82.67,basico,mensal,cartao,sul,0
1073,27.2,73,7,392.16,3,11,0,20,0.454,1,2,288.1,basico,mensal,cartao,centro-oeste,0
1074,56.2,28,17,654.6,6,15,1,27,0.32,3,3,305.43,padrao,mensal,boleto,nordeste,0
1075,51.4,85,15,964.12,2,13,0,23,0.669,8,5,299.59,basico,mensal,debito,nordeste,0
1076,20.0,71,3,575.7,1,13,2,9,0.485,8,2,209.18,padrao,mensal,cartao,sul,0
1077,33.1,97,11,304.18,1,4,0,5,0.074,7,5,343.46,basico,mensal,debito,nordeste,0
1078,29.9,19,17,1192.42,5,16,3,25,0.348,7,1,258.0,basico,mensal,pix,norte,0
1079,38.3,28,19,174.07,1,12,1,11,0.102,0,1,397.6,premium,anual,pix,centro-oeste,0
1080,20.7,37,15,1148.83,0,25,2,9,0.063,2,2,333.46,padrao,anual,debito,centro-oeste,0
1081,15.4,41,2,978.49,1,14,0,3,0.208,10,1,299.91,basico,mensal,debito,sudeste,1
1082,54.8,106,4,1013.12,7,28,1,16,0.701,7,5,84.29,basico,mensal,pix,sudeste,0
1083,55.5,88,4,962.1,6,8,0,15,0.696,2,2,339.64,padrao,anual,debito,centro-oeste,1
1084,50.8,65,3,281.48,7,9,2,24,0.861,7,1,149.91,padrao,mensal,boleto,centro-oeste,0
1085,58.7,65,3,773.8,2,1,0,22,0.756,7,4,190.71,padrao,anual,debito,sudeste,0
1086,45.0,106,6,917.83,3,22,0,21,0.535,8,5,206.49,padrao,mensal,debito,centro-oeste,0
1087,46.1,54,11,905.0,3,2,2,16,0.313,10,5,159.17,basico,mensal,debito,norte,0
1088,46.0,27,7,355.02,4,8,2,25,0.006,5,1,78.94,premium,mensal,pix,centro-oeste,0
1089,29.4,17,8,250.1,0,27,1,29,0.647,0,4,111.67,basico,mensal,pix,sudeste,0
1090,27.9,40,4,420.62,4,18,1,24,0.29,9,2,329.15,basico,mensal,boleto,centro-oeste,0
1091,15.2,78,3,596.62,0,16,1,10,0.25,0,5,274.72,padrao,anual,debito,sul,0
1092,39.0,57,19,705.59,2,24,3,8,0.975,7,4,379.32,basico,mensal,pix,nordeste,0
1093,18.1,51,11,1010.86,2,23,1,0,0.174,8,4,335.48,basico,mensal,cartao,sul,0
1094,16.2,58,4,932.08,5,26,3,29,0.032,1,5,184.7,basico,mensal,pix,sudeste,0
1095,35.6,117,16,824.33,7,19,0,21,0.949,8,5,322.93,padrao,mensal,cartao,norte,0
1096,25.2,119,16,345.65,5,13,0,28,0.306,8,1,247.41,padrao,mensal,pix,sudeste,1
1097,13.9,20,19,595.5,3,3,1,23,0.393,7,4,142.97,padrao,mensal,pix,nordeste,0
1098,49.1,14,3,429.11,4,11,0,12,0.081,3,1,390.93,basico,mensal,debito,sudeste,0
1099,51.8,30,12,312.52,4,21,2,4,0.404,2,5,374.16,basico,anual,cartao,centro-oeste,1
1100,10.9,102,19,51.88,1,7,1,1,0.972,7,4,80.29,padrao,anual,boleto,nordeste,1
1101,1.4,55,16,433.78,7,20,1,23,0.694,1,1,342.09,padrao,mensal,boleto,sudeste,0
1102,20.8,103,4,337.09,7,4,2,9,0.474,7,2,67.87,padrao,anual,boleto,centro-oeste,1
1103,48.1,77,17,703.41,1,1,0,11,0.307,1,5,374.27,basico,anual,debito,norte,0
1104,50.5,66,8,112.27,0,10,1,25,0.366,3,4,264.6,basico,mensal,pix,sudeste,0
1105,9.2,34,9,353.8,1,6,3,14,0.611,5,2,99.87,basico,mensal,boleto,sul,0
1106,46.7,41,11,91.93,5,26,2,28,0.254,1,5,334.11,padrao,mensal,debito,nordeste,0
1107,7.8,18,15,784.04,0,11,2,16,0.152,8,4,225.58,padrao,mensal,pix,norte,1
1108,24.0,62,2,699.1,0,12,2,24,0.696,7,1,61.34,premium,mensal,boleto,centro-oeste,0
1109,59.9,34,10,431.48,5,12,1,3,0.869,0,2,327.33,basico,mensal,pix,centro-oeste,0
1110,12.4,35,16,210.91,1,9,3,11,0.902,9,5,323.7,padrao,mensal,debito,sudeste,0
1111,10.1,5,10,1151.19,0,27,3,5,0.841,7,2,213.44,padrao,mensal,boleto,nordeste,0
1112,25.9,96,5,717.9,0,22,1,1,0.531,9,1,303.1,basico,mensal,pix,sudeste,0
1113,37.6,112,1,827.77,5,4,3,29,0.789,6,4,54.35,padrao,mensal,cartao,sul,1
1114,56.0,60,10,656.36,2,6,0,15,0.926,6,5,154.42,padrao,mensal,cartao,sul,0
1115,58.9,64,14,975.58,2,2,1,10,0.023,4,3,282.26,basico,mensal,cartao,sul,0
1116,5.1,111,10,1079.8,5,7,1,11,0.412,2,5,122.92,basico,mensal,boleto,sul,1
1117,9.1,61,19,483.94,1,19,2,7,0.204,2,1,202.05,basico,mensal,pix,nordeste,1
1118,47.7,75,12,840.43,4,28,2,3,0.997,3,4,375.4,padrao,anual,cartao,nordeste,1
1119,17.0,51,10,306.67,3,14,1,27,0.93,3,4,337.53,basico,mensal,debito,centro-oeste,1
1120,53.2,62,1,796.15,5,2,1,3,0.802,8,5,240.78,basico,anual,cartao,nordeste,0
1121,40.1,63,11,503.02,4,1,2,11,0.296,5,3,247.52,basico,anual,pix,sudeste,0
1122,7.6,85,3,47.87,5,12,1,4,0.952,4,5,359.22,padrao,mensal,cartao,nordeste,1
1123,50.1,72,14,1148.41,1,7,1,27,0.029,7,1,350.6,premium,mensal,cartao,sul,0
1124,11.4,60,3,1047.39,1,17,1,6,0.188,8,1,71.69,premium,mensal,pix,sudeste,1
1125,26.0,10,18,377.37,4,3,3,11,0.617,10,4,207.51,padrao,mensal,pix,norte,0
1126,33.6,108,6,1197.4,0,6,2,22,0.793,3,1,108.61,basico,anual,pix,norte,0
1127,30.5,106,8,407.87,3,16,0,17,0.884,2,5,69.86,basico,anual,debito,sul,0
1128,41.5,22,2,572.26,5,8,3,11,0.301,0,1,145.16,padrao,mensal,pix,sul,0
1129,39.5,35,4,1027.46,6,10,2,16,0.391,1,4,259.73,padrao,mensal,debito,nordeste,0
1130,59.5,116,18,393.33,5,6,1,13,0.455,6,3,325.87,padrao,anual,boleto,nordeste,0
1131,60.0,39,5,562.63,7,1,2,8,0.027,8,4,368.39,basico,mensal,boleto,centro-oeste,1
1132,31.5,97,10,812.08,4,10,0,17,0.864,6,4,192.16,premium,mensal,boleto,sudeste,0
1133,6.6,94,19,191.34,3,9,0,10,0.338,10,3,191.94,basico,anual,boleto,sudeste,0
1134,43.9,103,12,529.93,1,26,1,28,0.199,6,3,95.07,padrao,mensal,debito,norte,0
1135,58.6,2,0,398.92,5,26,3,13,0.409,9,3,110.04,premium,anual,pix,centro-oeste,0
1136,19.8,58,7,825.06,6,12,1,22,0.711,2,4,76.8,padrao,anual,debito,norte,0
1137,28.2,68,7,197.72,2,8,1,7,0.871,3,4,391.22,padrao,mensal,boleto,sul,0
1138,26.1,100,5,309.97,0,12,3,19,0.215,8,3,85.84,padrao,mensal,debito,sul,1
1139,4.0,27,4,865.2,0,18,3,16,0.173,7,2,312.29,padrao,mensal,cartao,centro-oeste,0
1140,40.7,37,10,221.22,5,11,1,22,0.944,5,1,154.3,padrao,anual,boleto,norte,0
1141,21.8,22,7,529.54,5,22,0,13,0.551,10,4,233.27,basico,mensal,cartao,nordeste,0
1142,47.5,91,5,866.94,0,28,2,21,0.366,8,2,354.08,basico,mensal,debito,nordeste,0
1143,50.1,119,8,927.94,0,12,2,1,0.199,3,3,376.92,padrao,anual,boleto,sudeste,0
1144,49.5,17,6,150.06,5,3,3,20,0.995,6,5,126.38,padrao,mensal,debito,centro-oeste,0
1145,25.6,28,4,1028.31,3,3,3,22,0.719,4,4,367.96,padrao,mensal,boleto,sudeste,0
1146,20.0,37,9,879.81,3,26,2,14,0.218,4,2,130.64,basico,anual,cartao,centro-oeste,0
1147,45.2,106,18,433.58,2,12,0,1,0.091,8,3,329.63,basico,mensal,boleto,sudeste,0
1148,48.3,54,10,926.01,5,9,0,17,0.199,7,2,45.39,padrao,mensal,boleto,sudeste,0
1149,30.0,34,11,884.83,5,18,2,23,0.248,0,4,232.58,premium,mensal,pix,sudeste,0
1150,53.7,39,19,737.03,0,28,2,13,0.111,6,1,301.19,basico,mensal,boleto,nordeste,0
1151,9.5,72,12,687.84,0,12,1,2,0.23,7,5,341.92,basico,mensal,pix,sudeste,0
1152,52.9,47,4,892.26,4,9,1,11,0.117,5,5,342.71,basico,mensal,pix,sul,0
1153,6.7,17,7,1199.14,4,25,2,29,0.378,3,2,147.49,padrao,anual,cartao,norte,0
1154,10.1,98,9,711.12,1,2,1,8,0.486,7,2,347.03,basico,mensal,pix,norte,1
1155,32.5,51,9,978.11,1,25,0,15,0.455,10,3,156.41,padrao,mensal,pix,sul,0
1156,5.0,31,2,903.36,5,15,3,10,0.829,0,4,124.06,basico,anual,boleto,sudeste,0
1157,4.1,87,2,1032.74,3,0,1,21,0.254,6,4,40.43,basico,mensal,debito,sudeste,0
1158,1.0,89,6,1147.25,0,6,1,12,0.887,10,1,124.76,basico,anual,cartao,nordeste,0
1159,26.7,19,18,263.98,4,20,0,11,0.908,4,4,82.54,basico,mensal,debito,nordeste,0
1160,46.7,9,14,231.93,0,22,1,17,0.96,3,1,282.88,padrao,mensal,boleto,centro-oeste,0
1161,3.1,6,16,720.17,1,5,3,17,0.181,2,2,92.02,premium,mensal,boleto,nordeste,0
1162,39.5,92,3,561.18,5,19,0,14,0.246,2,4,250.64,padrao,mensal,pix,sul,0
1163,49.6,75,8,702.04,1,29,0,7,0.624,4,5,85.43,premium,anual,pix,norte,0
1164,10.9,95,11,965.73,0,20,0,3,0.141,8,4,293.49,basico,anual,pix,centro-oeste,0
1165,9.7,75,8,1120.79,7,21,0,20,0.086,1,1,142.7,premium,mensal,pix,centro-oeste,0
1166,51.8,48,8,524.2,1,5,2,10,0.074,2,4,151.03,padrao,mensal,boleto,sudeste,0
1167,49.6,71,7,872.8,4,19,1,18,0.606,10,1,270.44,padrao,mensal,debito,nordeste,0
1168,32.8,86,1,268.29,6,21,3,11,0.805,10,2,377.92,padrao,mensal,pix,centro-oeste,1
1169,49.3,48,17,660.08,7,3,1,25,0.259,2,1,396.88,basico,mensal,cartao,centro-oeste,1
1170,6.5,109,18,65.29,6,9,2,21,0.934,4,5,168.51,basico,mensal,debito,norte,0
1171,24.3,108,1,624.35,2,26,0,12,0.792,4,2,380.58,basico,mensal,debito,sudeste,0
1172,44.5,96,8,672.59,6,29,1,9,0.077,3,3,260.34,basico,mensal,cartao,sul,0
1173,16.2,119,10,893.12,0,5,1,22,0.407,1,4,366.23,padrao,anual,debito,centro-oeste,1
1174,45.4,47,15,793.4,2,21,0,0,0.068,0,5,49.93,premium,mensal,pix,sudeste,1
1175,30.7,14,19,455.74,1,15,1,1,0.915,6,5,51.84,basico,mensal,debito,norte,0
1176,45.3,58,8,46.65,4,17,1,2,0.743,0,1,66.75,padrao,mensal,boleto,nordeste,0
1177,28.4,89,14,173.96,7,15,1,10,0.687,6,2,329.48,padrao,anual,cartao,norte,0
1178,22.7,93,18,1168.75,6,26,2,14,0.683,1,3,89.56,basico,anual,cartao,norte,1
1179,13.9,47,16,1109.91,7,13,3,8,0.285,1,4,103.47,basico,mensal,cartao,sudeste,0
1180,13.3,35,5,417.11,1,17,3,5,0.934,0,2,250.64,basico,anual,debito,sudeste,0
1181,45.3,54,16,340.27,6,20,0,9,0.923,4,2,384.58,padrao,anual,boleto,sul,0
1182,8.0,96,8,546.24,5,16,2,14,0.739,3,4,244.06,basico,mensal,debito,centro-oeste,1
1183,6.1,8,0,840.33,3,26,3,8,0.469,3,3,303.63,basico,mensal,cartao,centro-oeste,0
1184,11.4,40,15,453.92,0,7,3,17,0.047,3,4,107.48,basico,anual,boleto,norte,0
1185,11.3,28,16,118.06,0,28,1,11,0.028,10,2,369.0,padrao,mensal,debito,sul,0
1186,49.6,96,6,507.24,7,20,3,28,0.138,4,3,60.02,padrao,mensal,boleto,centro-oeste,0
1187,24.5,56,9,342.28,2,28,3,29,0.596,8,1,141.71,basico,mensal,debito,norte,0
1188,59.4,11,7,416.92,5,11,1,19,0.798,2,1,203.24,padrao,mensal,cartao,sul,0
1189,9.1,32,2,229.03,7,14,3,16,0.948,5,1,121.32,premium,anual,debito,norte,0
1190,39.6,6,19,804.25,3,1,2,0,0.175,0,1,278.85,basico,anual,pix,nordeste,0
1191,27.5,57,0,650.89,1,27,3,18,0.276,2,2,284.27,basico,anual,debito,nordeste,0
1192,24.2,119,11,354.2,3,24,2,11,0.054,0,1,116.17,basico,mensal,cartao,sul,0
1193,52.6,68,0,682.48,1,8,3,8,0.989,0,1,42.99,basico,anual,debito,norte,0
1194,58.6,104,13,611.54,1,1,3,23,0.781,2,5,66.65,padrao,mensal,boleto,sul,0
1195,52.5,89,18,963.33,6,20,3,1,0.481,1,5,40.05,padrao,anual,cartao,centro-oeste,1
1196,12.3,106,12,1148.94,2,20,1,7,0.576,3,2,365.84,padrao,mensal,cartao,sudeste,0
1197,14.0,38,12,191.58,5,15,2,23,0.562,8,5,263.7,basico,mensal,cartao,sul,0
1198,39.7,114,16,1065.34,5,4,2,27,0.254,1,1,89.74,padrao,anual,pix,sudeste,1
1199,18.1,29,19,857.56,4,27,3,15,0.185,6,1,73.2,basico,anual,cartao,sul,0
1200,44.3,53,17,843.36,4,12,1,15,0.297,4,2,334.23,basico,mensal,debito,norte,0
1201,34.4,82,4,474.19,1,21,1,29,0.247,4,2,331.87,basico,mensal,cartao,centro-oeste,0
1202,33.5,35,11,438.93,4,25,2,2,0.558,10,1,373.76,premium,mensal,cartao,sudeste,0
1203,49.9,32,16,46.54,6,16,3,14,0.308,5,5,97.24,padrao,anual,debito,sul,0
1204,42.9,16,5,1179.36,1,2,3,7,0.729,2,5,227.92,padrao,mensal,debito,sudeste,0
1205,2.6,1,13,743.55,1,26,0,14,0.568,2,2,83.63,padrao,mensal,pix,centro-oeste,0
1206,3.9,60,0,506.7,5,20,3,27,0.532,1,2,326.33,basico,mensal,debito,nordeste,0
1207,36.5,118,17,670.77,7,26,3,17,0.951,8,4,188.39,basico,anual,pix,sul,1
1208,29.7,27,12,87.01,3,18,0,29,0.322,7,5,290.4,padrao,anual,cartao,norte,0
1209,16.4,53,14,241.44,6,27,0,15,0.635,2,2,50.81,premium,anual,boleto,sudeste,0
1210,25.7,112,16,763.1,1,26,0,25,0.0,5,4,319.96,padrao,anual,debito,norte,0
1211,45.7,92,4,636.54,4,6,3,5,0.737,5,1,122.52,basico,mensal,pix,sudeste,1
1212,49.8,1,9,953.01,7,5,3,9,0.503,0,3,343.31,premium,mensal,pix,nordeste,1
1213,34.1,60,17,804.14,3,4,2,8,0.208,9,5,106.81,basico,mensal,cartao,sudeste,0
1214,23.7,18,3,737.67,4,23,2,23,0.002,8,3,324.34,basico,mensal,pix,sul,0
1215,17.0,30,16,985.71,1,7,1,15,0.707,5,4,88.18,basico,anual,cartao,norte,0
1216,31.8,30,5,119.19,4,13,3,6,0.663,7,4,278.73,basico,mensal,pix,nordeste,0
1217,19.6,73,11,841.43,4,23,0,5,0.665,1,4,320.43,padrao,anual,cartao,nordeste,0
1218,34.3,24,10,870.09,7,12,1,11,0.437,10,4,178.94,padrao,mensal,boleto,norte,0
1219,40.9,30,13,359.19,1,1,0,4,0.639,7,5,127.86,basico,mensal,pix,centro-oeste,0
1220,4.9,27,16,266.95,2,10,3,20,0.571,10,1,163.93,basico,anual,cartao,sul,0
1221,1.1,43,6,288.07,5,2,2,25,0.239,9,5,146.67,padrao,mensal,pix,centro-oeste,0
1222,13.5,79,3,269.84,7,11,2,29,0.519,6,5,267.8,basico,mensal,boleto,sudeste,0
1223,53.8,48,8,647.59,1,22,3,7,0.515,3,5,55.94,basico,anual,pix,centro-oeste,0
1224,39.1,39,12,197.33,5,15,0,13,0.824,7,2,54.82,basico,mensal,pix,centro-oeste,0
1225,11.1,62,15,804.77,7,20,3,15,0.433,5,3,143.5,premium,mensal,debito,nordeste,0
1226,53.5,74,15,161.89,5,3,0,14,0.436,4,2,139.61,premium,mensal,debito,sudeste,0
1227,28.7,2,6,71.19,3,22,3,13,0.984,7,5,103.65,basico,anual,cartao,nordeste,0
1228,29.1,106,18,410.38,1,12,2,6,0.894,9,3,297.95,padrao,mensal,boleto,sul,1
1229,56.2,110,1,262.56,2,8,3,3,0.242,1,2,48.45,premium,mensal,cartao,nordeste,0
1230,4.5,72,2,1186.85,0,19,0,12,0.91,6,4,372.62,basico,mensal,boleto,sul,0
1231,13.7,69,0,391.48,1,4,3,2,0.138,8,1,312.6,premium,mensal,pix,sudeste,0
1232,35.6,83,18,297.59,3,14,3,1,0.853,3,2,184.96,padrao,anual,cartao,centro-oeste,0
1233,12.5,53,3,268.25,1,12,0,15,0.183,3,2,349.12,padrao,mensal,boleto,centro-oeste,0
1234,41.1,44,12,473.67,0,4,2,25,0.426,0,2,262.44,padrao,anual,debito,nordeste,0
1235,13.6,42,16,742.78,5,28,3,16,0.984,3,3,245.18,basico,anual,cartao,centro-oeste,0
1236,6.9,20,15,947.06,0,10,1,0,0.097,6,1,152.59,padrao,mensal,cartao,centro-oeste,0
1237,13.2,101,18,462.91,1,1,1,25,0.84,10,5,278.62,padrao,anual,boleto,centro-oeste,0
1238,25.9,39,1,766.13,4,13,1,20,0.495,5,3,90.19,basico,anual,debito,centro-oeste,0
1239,11.4,34,8,599.19,7,28,2,9,0.111,3,2,228.86,padrao,anual,pix,sudeste,0
1240,8.9,115,10,1021.93,5,20,3,8,0.952,8,1,81.7,premium,mensal,cartao,norte,1
1241,51.8,61,13,700.09,0,19,2,26,0.549,2,5,200.15,premium,mensal,pix,centro-oeste,0
1242,19.9,74,12,376.27,1,27,2,14,0.881,2,5,261.76,padrao,mensal,cartao,sudeste,0
1243,22.3,30,11,856.16,5,2,3,4,0.869,5,3,95.88,basico,mensal,debito,sudeste,0
1244,4.3,34,6,991.27,5,16,3,8,0.015,8,2,119.86,basico,mensal,cartao,sul,0
1245,22.1,87,2,579.91,3,9,1,7,0.265,2,3,332.67,basico,mensal,pix,centro-oeste,0
1246,16.6,54,8,1185.15,7,20,3,12,0.337,0,5,131.96,padrao,anual,boleto,centro-oeste,1
1247,37.0,18,5,1059.75,7,25,1,10,0.535,7,2,74.3,padrao,anual,pix,nordeste,0
1248,13.1,100,11,268.47,5,2,2,16,0.072,6,4,158.95,premium,mensal,boleto,centro-oeste,0
1249,53.4,48,15,952.64,5,4,1,9,0.389,7,5,376.55,basico,anual,pix,sudeste,0
1250,55.9,80,11,737.1,6,28,3,19,0.815,4,4,289.66,premium,mensal,debito,centro-oeste,0
1251,6.9,41,11,660.38,1,14,2,14,0.173,1,5,247.06,premium,mensal,debito,centro-oeste,0
1252,7.3,67,0,636.17,5,9,2,28,0.701,3,5,342.45,padrao,anual,pix,centro-oeste,0
1253,7.8,93,12,1029.96,7,4,1,24,0.46,5,1,277.57,premium,mensal,debito,sul,1
1254,37.6,106,8,748.61,1,10,2,9,0.071,4,2,331.91,basico,mensal,cartao,norte,1
1255,8.2,25,2,663.74,0,0,3,1,0.177,9,1,276.48,basico,anual,pix,sul,1
1256,51.3,81,4,96.68,2,6,1,17,0.141,2,3,351.03,basico,anual,pix,nordeste,0
1257,45.5,109,15,560.03,2,5,3,10,0.62,3,3,264.54,basico,anual,boleto,centro-oeste,1
1258,49.4,77,18,1093.33,7,2,1,27,0.087,2,1,135.25,basico,mensal,boleto,nordeste,1
1259,32.0,18,10,865.61,3,29,0,12,0.823,6,3,54.7,padrao,mensal,boleto,norte,0
1260,59.8,23,19,99.11,5,23,2,8,0.807,8,1,77.82,basico,mensal,pix,nordeste,0
1261,3.6,25,3,1065.43,7,28,2,10,0.08,9,3,224.38,basico,mensal,pix,sudeste,0
1262,24.7,13,5,998.93,6,7,1,25,0.888,2,2,389.74,basico,anual,debito,sudeste,0
1263,20.1,90,18,674.15,5,8,2,3,0.959,4,5,313.31,padrao,mensal,pix,norte,0
1264,57.0,115,3,65.99,7,8,2,28,0.043,8,4,319.06,premium,anual,debito,sul,0
1265,35.0,62,13,692.42,5,16,3,7,0.95,0,4,278.86,basico,mensal,debito,sul,1
1266,48.6,72,4,103.32,1,5,3,25,0.279,7,5,365.16,padrao,mensal,pix,sudeste,0
1267,11.1,93,6,411.64,5,7,3,16,0.665,1,1,304.67,premium,mensal,cartao,centro-oeste,0
1268,58.7,50,9,769.54,2,29,1,17,0.175,0,2,132.91,padrao,mensal,boleto,sudeste,0
1269,30.4,57,7,1098.98,2,10,0,6,0.817,1,4,219.71,padrao,mensal,cartao,nordeste,1
1270,30.1,71,17,455.04,5,23,0,21,0.842,9,4,185.46,padrao,anual,boleto,sul,0
1271,58.3,37,19,1037.63,2,6,2,19,0.978,7,1,99.44,premium,mensal,debito,centro-oeste,0
